key,star,fork,hasdownload,hasissue,haswiki,haspage,openissue,size,testfile,docfile,srcfile,loc,comment,filedepth,filect,dirbranching,dirct

0intro--plan9,476,34,1,0,0,0,1,195736,0,0,6482,1752619,217150,3377,15457,16128,671
2ndQuadrant--repmgr,654,132,1,1,1,0,15,716,0,0,35,12689,2775,9,45,49,4
a0rtega--pafish,525,122,1,1,1,0,9,964,0,0,31,1475,190,30,45,55,10
a2o--snoopy,338,61,1,1,0,0,14,1568,0,19,265,8472,7324,96,295,328,33
aardappel--treesheets,325,49,1,1,1,0,27,2928,0,0,25,7787,522,126,191,221,30
abperiasamy--rtl8812AU_8821AU_linux,345,150,1,1,1,0,69,11288,0,0,405,229039,31284,58,412,432,20
abrasive--shairport,2151,611,1,0,1,0,52,388,0,0,37,5655,983,26,46,54,8
acassen--keepalived,834,244,1,1,0,0,10,3144,3,75,163,42224,8033,101,256,287,31
adafruit--Adafruit-GFX-Library,591,459,1,1,1,0,41,1560,0,0,58,21727,344,4,60,62,2
AdAway--AdAway,778,181,1,1,1,0,145,30592,0,0,1315,307829,110328,2857,2346,2737,391
adobe-flash--crossbridge,484,183,1,1,1,1,28,1992876,59,0,81133,14231733,3354516,47067,115212,122645,7433
adoxa--ansicon,689,86,1,1,1,0,21,196,0,0,12,3462,435,0,18,18,0
adrianlopezroche--fdupes,390,57,1,1,1,0,37,160,0,0,4,1371,258,15,26,32,6
aerospike--aerospike-server,1283,248,1,1,0,0,34,5080,0,0,273,90322,23589,187,334,392,58
aggregateknowledge--postgresql-hll,376,45,1,1,1,0,16,58520,0,0,39,4383,1045,4,94,96,2
Airblader--i3,872,41,1,1,1,0,3,7412,0,0,319,33737,14370,71,425,454,29
aircrack-ng--aircrack-ng,507,202,1,1,0,0,13,13352,30,0,216,69102,10732,141,405,446,41
akheron--jansson,1206,350,1,1,1,0,29,2324,408,16,69,8766,1791,614,343,472,129
akopytov--sysbench,505,145,1,1,1,0,13,4,0,0,,,,0,0,0,0
albfan--miraclecast,356,46,1,1,1,0,48,956,7,0,81,21217,2371,25,91,101,10
AlexDenisov--iActiveRecord,368,55,1,1,1,1,19,1588,0,0,185,8019,1638,119,211,245,34
Alexey-Yakovenko--deadbeef,407,67,1,1,1,0,281,53016,0,0,1930,597397,105797,1018,2767,2997,230
alibaba--LVS,751,409,1,1,1,0,18,482468,0,0,28612,8900088,2043344,12423,32557,34860,2303
alibaba--nginx-http-concat,511,165,1,1,1,0,30,32,0,0,2,572,10,0,3,3,0
alibaba--tengine,4802,1422,1,1,1,0,133,16280,0,0,761,214442,13904,407,1262,1360,98
alibaba--tsar,1268,526,1,1,1,0,21,944,0,0,58,6988,992,14,74,81,7
allinurl--goaccess,3277,266,1,1,0,0,58,1368,0,0,73,22420,5995,12,82,87,5
alols--xcape,903,59,1,1,1,0,18,68,0,0,3,554,31,0,5,5,0
alonho--pytrace,403,16,1,1,1,0,9,392,0,0,32,2344,54,11,39,44,5
AltraMayor--f3,386,50,1,1,1,0,10,216,0,0,18,4046,444,0,21,21,0
ambrop72--badvpn,374,120,1,1,1,0,8,9792,0,0,901,135746,51690,223,1002,1075,73
andlabs--libui,3796,184,1,1,1,0,107,1872,36,15,212,29066,2524,42,251,268,17
andrewrk--libsoundio,471,46,1,1,1,0,32,800,7,4,44,12605,1137,12,48,54,6
android--platform_development,1207,1492,1,0,1,0,7,343820,0,0,7006,417566,184605,28280,12131,16854,4723
ands--lightmapper,326,16,1,1,0,0,1,1900,0,0,4,1938,133,7,10,13,3
angband--angband,366,163,1,0,0,0,3,27156,0,7,424,101029,41121,204,808,867,59
answer-huang--dSYMTools,982,292,1,1,1,0,4,72968,0,0,32,1395,921,244,136,177,41
antirez--disque,5559,333,1,1,1,0,39,4416,0,0,283,68146,14212,115,325,353,28
antirez--dump1090,754,507,1,1,1,0,58,864,0,0,7,2694,618,4,9,11,2
antirez--kilo,2884,316,1,1,1,0,34,60,0,0,3,979,192,0,5,5,0
antirez--linenoise,1461,296,1,1,1,0,77,72,0,0,4,877,339,0,6,6,0
antirez--load81,325,36,1,1,1,0,15,5504,0,0,124,23639,2112,41,147,160,13
antirez--neural-redis,1557,50,1,1,1,0,6,70084,0,0,17,3278,500,24,2026,2033,7
antirez--redis,20426,7584,1,1,0,0,1261,4,0,0,,,,0,0,0,0
antirez--sds,1741,178,1,1,1,0,59,108,0,0,6,1771,435,0,8,8,0
antirez--shapeme,344,12,1,1,1,0,2,160,0,0,3,713,126,0,5,5,0
antirez--smaz,494,62,1,1,1,0,5,40,0,0,4,251,15,0,7,7,0
AOP-PHP--AOP,399,71,1,1,1,1,54,1024,0,8,45,5653,784,96,187,220,33
apache--httpd,1293,395,1,0,0,0,15,4,0,0,,,,0,0,0,0
APE-Project--APE_Server,393,101,1,1,1,0,9,56868,0,2,5319,596970,222777,1683,6109,6369,260
apple--swift-corelibs-foundation,2185,478,1,0,0,0,31,18780,0,0,594,162743,98127,126,628,669,41
apple--swift-corelibs-libdispatch,815,139,1,0,0,1,5,2828,0,0,173,44441,12534,57,220,244,24
applidium--Vim,480,95,1,1,0,0,28,42884,0,0,1515,467757,100132,342,2357,2453,96
appunite--AndroidFFmpeg,815,433,1,1,1,0,48,748,0,0,61,5993,763,194,72,113,41
ardagnir--athame,885,16,1,1,1,0,7,228,18,0,18,2252,253,10,28,32,4
arjun024--mkernel,397,92,1,1,1,0,1,72,0,0,4,77,15,4,10,12,2
ARMmbed--mbed-os,796,792,1,1,1,0,398,380312,0,0,8055,2585230,1196654,13046,10260,12342,2082
ARMmbed--mbedtls,763,449,1,1,1,0,168,10756,0,0,277,76284,24146,98,710,743,33
armon--bloomd,851,69,1,1,1,1,4,6484,0,0,161,60374,11470,80,210,233,23
armon--hlld,388,29,1,1,1,1,0,7304,0,0,165,69631,13064,80,259,280,21
arut--nginx-rtmp-module,3989,1228,1,1,1,1,480,1480,27,2,69,23855,937,22,79,87,8
ashima--webgl-noise,1036,123,1,1,1,0,5,1336,0,0,14,8930,533,38,42,55,13
atg--Ingredients,551,45,1,1,1,0,36,19468,0,0,251,102908,53050,398,686,781,95
AtomicGameEngine--AtomicGameEngine,1059,199,1,1,1,0,311,231948,0,0,7578,1966702,603684,5468,9512,10454,942
atomicobject--heatshrink,331,48,1,1,1,0,10,220,0,0,15,3872,306,0,18,18,0
attractivechaos--klib,1511,189,1,1,1,1,33,492,22,0,56,9474,1337,4,57,59,2
aubio--aubio,388,63,1,1,1,0,16,2188,0,23,255,21415,6532,100,294,326,32
audacity--audacity,533,208,1,0,1,0,21,123396,0,0,3569,1111324,213471,3202,7088,7724,636
AuroraWright--Luma3DS,499,101,1,1,1,0,29,1380,0,0,106,12975,2777,75,136,160,24
awslabs--s2n,2383,216,1,1,0,0,46,2344,0,0,161,15672,3774,72,323,348,25
axboe--fio,486,233,1,1,1,0,40,3280,0,0,305,60448,6284,73,372,395,23
axiak--pybloomfiltermmap,522,119,1,1,0,1,26,1764,0,0,27,8079,2558,38,45,56,11
b4winckler--macvim,5336,466,1,0,1,1,12,49808,0,0,1720,523676,112206,585,2827,2969,142
baiduwearable--duband,352,255,1,1,1,0,0,42692,0,18,300,66443,23924,474,495,591,96
balabit--syslog-ng,396,138,1,1,1,0,194,9168,0,22,1150,106782,28704,1055,1285,1509,224
balde--balde,652,39,1,1,1,0,12,1112,0,10,128,9452,1158,75,162,184,22
bang590--JSPatch,7752,1725,1,1,1,0,63,8344,0,0,188,24524,6149,369,253,334,81
banister--binding_of_caller,482,29,1,1,1,0,17,512,2,0,59,7597,899,28,64,73,9
bartobri--no-more-secrets,2753,129,1,1,1,0,0,100,0,0,7,873,129,2,9,10,1
baskerville--bspwm,1425,129,1,1,1,0,27,700,0,10,74,10917,1023,33,92,104,12
baskerville--sxhkd,419,30,1,1,1,0,26,272,0,3,16,3727,257,15,27,33,6
begeekmyfriend--yasea,1371,410,1,1,1,0,47,11004,0,0,477,167439,19849,639,501,585,84
benblazak--ergodox-firmware,486,282,1,1,1,0,20,848,0,0,63,6042,2878,67,67,85,18
Bilibili--ijkplayer,9009,2931,1,1,1,0,554,5448,0,0,461,39465,9337,2152,671,965,294
billziss-gh--winfsp,459,32,1,1,0,0,9,5048,0,10,124,34461,4839,92,174,205,31
BinaryAnalysisPlatform--qira,1280,183,1,1,1,0,36,38020,0,0,188,25910,3224,209,310,377,67
bither--bither-android-lib,593,190,1,1,1,0,3,12144,0,0,285,64260,17603,462,468,552,84
bitly--dablooms,798,94,1,1,0,0,6,120,0,0,15,1674,60,6,16,19,3
bitly--simplehttp,378,58,1,1,0,0,12,1064,0,0,113,14516,1012,50,127,151,24
Blosc--c-blosc,334,54,1,1,1,0,14,3232,0,0,140,46086,16318,53,171,190,19
BohuTANG--nessDB,618,126,1,1,1,0,9,700,0,0,110,8718,1798,26,128,140,12
bonzini--qboot,501,86,1,1,1,0,2,168,0,0,31,2007,159,2,34,35,1
boothj5--profanity,612,100,1,1,1,0,127,3300,0,0,245,57482,6681,83,276,303,27
brave--browser-ios,462,67,1,1,1,0,149,101380,0,0,1241,390621,147615,2050,2989,3404,415
brho--plan9,460,82,1,0,0,0,0,176496,0,0,6965,1890538,270403,3739,15747,16454,707
brianmario--escape_utils,497,37,1,1,0,0,19,340,23,0,52,2987,208,53,56,74,18
brianmario--yajl-ruby,1201,148,1,1,0,1,55,3980,0,0,134,11792,1308,75,148,173,25
bsdphk--Ntimed,354,28,1,1,1,0,4,220,0,0,30,3019,1234,0,31,31,0
btrask--stronglink,991,44,1,1,0,0,92,5288,0,0,436,66160,7909,175,625,672,47
buaazp--zimg,1962,265,1,1,1,1,37,1968,8,8,71,13872,3064,39,84,99,15
Bumblebee-Project--Bumblebee,774,97,1,1,1,0,79,360,0,6,27,3024,1241,26,44,54,10
bumptech--stud,1382,190,1,1,1,0,73,220,0,0,15,3704,580,2,21,22,1
bwalex--tc-play,465,48,1,1,1,0,9,27212,34,0,28,5719,760,19,57,63,6
c9s--Pux,1192,81,1,1,1,1,18,988,0,0,83,11680,2401,52,99,116,17
c9s--r3,584,49,1,1,1,1,17,1020,0,0,79,15149,2414,28,99,111,12
calleerlandsson--pick,468,25,1,1,1,0,8,604,0,0,14,1327,126,2,62,63,1
carp-lang--Carp,888,34,1,1,1,0,5,3384,0,0,53,8486,665,18,123,132,9
cbsheng--tinyhttpd,443,207,1,1,1,0,4,80,0,0,11,630,205,4,13,15,2
cbuchner1--CudaMiner,459,175,1,1,1,0,78,1784,0,0,88,32012,5297,13,107,112,5
cc65--cc65,333,92,1,1,0,1,35,18500,190,48,2378,170485,78186,519,2652,2804,152
celluloid--nio4r,496,37,1,1,1,0,7,544,0,0,42,8242,1279,38,50,63,13
Celtoys--Remotery,514,69,1,1,1,0,25,580,0,0,36,7965,1713,47,38,50,12
centaurean--density,753,28,1,1,0,0,17,516,0,0,70,4333,2706,16,70,76,6
cesanta--mongoose-iot,585,115,1,1,1,0,27,11020,0,0,704,127374,37040,557,760,885,125
cesanta--mongoose,3102,1009,1,1,0,0,36,11068,0,0,447,123193,65389,857,557,720,163
cesanta--v7,831,110,1,1,0,0,44,13956,0,0,209,32106,9068,190,253,301,48
charliesome--jsos,837,161,1,1,1,0,8,33872,0,0,119,14956,2899,96,128,157,29
chentao0707--QrCodeScan,903,426,1,1,1,0,6,5548,0,0,175,24276,4866,320,268,334,66
cherokee--webserver,405,84,1,1,1,0,400,16244,0,312,960,114364,34892,148,1733,1779,46
chjj--compton,966,113,1,1,1,0,156,716,0,0,23,12313,3124,19,35,43,8
Chlumsky--msdfgen,613,39,1,1,1,0,19,2776,0,0,88,14739,15412,15,100,106,6
chneukirchen--nq,806,25,1,1,1,0,0,68,0,0,8,699,70,0,13,13,0
chokepoint--azazel,434,105,1,1,1,0,6,108,0,0,14,1244,112,0,15,15,0
ChrisJohnsen--tmux-MacOSX-pasteboard,1366,51,1,1,1,0,12,80,0,0,9,833,156,0,12,12,0
christinaa--rpi-open-firmware,426,26,1,1,1,0,7,6976,0,0,187,95959,8185,30,193,203,10
ChristopheJacquet--PiFmRds,387,120,1,1,0,0,36,4624,0,3,16,1219,432,4,24,26,2
chyyuu--ucore_os_lab,454,535,1,1,1,1,1,12540,0,0,523,63534,13644,1456,1811,2127,316
cinder--Cinder,2768,667,1,1,1,0,212,205324,1279,0,2889,671053,303373,8566,5691,7494,1803
CipherShed--CipherShed,601,88,1,1,0,0,14,13060,0,30,416,98742,9001,236,477,533,56
cisco--thor,623,82,1,1,0,0,13,2328,0,0,84,32436,3487,19,116,124,8
citusdata--citus,1664,111,1,1,1,0,406,7928,0,0,254,59978,17958,103,425,448,23
citusdata--cstore_fdw,705,66,1,1,1,1,21,464,0,0,25,4424,1007,10,53,58,5
citusdata--pg_shard,1080,59,1,1,0,0,39,1044,45,2,55,16008,5203,26,74,85,11
civetweb--civetweb,451,255,1,1,0,0,27,28988,192,0,566,314868,108194,346,829,917,88
cleanflight--cleanflight,1318,1358,1,1,1,1,518,18916,0,0,820,176803,82419,501,915,1016,101
clibs--clib,2235,120,1,1,1,0,23,1232,13,0,142,15702,2991,107,143,180,37
clMathLibraries--clBLAS,472,151,1,1,1,1,60,11520,0,71,702,201318,42568,256,772,828,56
cloudius-systems--osv,2290,419,1,1,1,0,331,22316,0,0,2110,368820,97227,1517,2331,2648,317
cloudozer--ling,582,50,1,1,1,0,90,18040,43,73,1139,248839,62747,480,1370,1471,101
cloudwu--coroutine,593,225,1,1,1,0,0,28,0,0,5,238,0,0,6,6,0
cloudwu--mptun,972,240,1,1,1,0,4,32,0,0,3,825,23,0,3,3,0
cloudwu--pbc,774,342,1,1,1,0,26,480,15,0,54,9050,477,21,61,70,9
cloudwu--skynet,4375,2018,1,1,1,0,37,2444,33,0,269,48678,5613,46,283,301,18
cloudwu--sproto,346,126,1,1,1,0,4,116,0,0,12,3130,109,0,13,13,0
clowwindy--ShadowVPN,1205,996,1,1,1,0,35,4,0,0,,,,0,0,0,0
ClusterLabs--pacemaker,352,163,1,0,0,0,8,47060,0,427,1675,351273,18135,261,4374,4449,75
cmus--cmus,1704,172,1,1,1,0,104,1800,0,0,178,39996,5647,12,201,207,6
cmusphinx--pocketsphinx,766,196,1,1,1,0,3,42416,130,10,146,24653,7756,107,264,298,34
cnlohr--channel3,372,36,1,1,1,0,3,752,0,0,46,6682,753,18,51,59,8
codahale--bcrypt-ruby,1045,154,1,1,0,0,28,200,0,0,20,2287,404,22,25,33,8
collectd--collectd,1316,732,1,1,0,0,304,6620,0,0,374,121086,29438,139,426,464,38
commoncrawl--commoncrawl,445,94,1,1,1,0,8,48416,0,0,384,68658,67640,367,440,497,57
concurrencykit--ck,1016,136,1,1,1,0,13,2928,0,173,269,30039,6047,290,459,541,82
confluentinc--bottledwater-pg,867,89,1,1,1,0,31,536,0,0,54,6711,822,16,64,71,7
conorpp--u2f-zero,1174,55,1,1,1,0,7,2560,0,0,63,9022,4448,100,113,142,29
ConradIrwin--showterm,473,35,1,1,1,0,22,100,0,0,10,1076,220,6,17,20,3
contiki-os--contiki,2078,1652,1,1,1,0,215,67912,0,49,3409,392877,198418,2833,4259,4914,655
Coolerfall--Android-AppDaemon,469,192,1,1,1,0,2,404,0,0,28,876,212,170,43,75,32
coolstar--RecordMyScreen,694,207,1,1,1,0,19,1700,0,0,51,6108,2043,78,110,132,22
coolwanglu--vim.js,3907,239,1,1,1,1,14,71268,0,0,1586,500991,106145,442,2498,2616,118
corosync--corosync,452,103,1,1,1,1,36,4088,26,0,290,60960,15720,54,450,472,22
coturn--coturn,739,194,0,1,1,0,10,2352,0,0,141,39495,5845,103,177,207,30
cpldcpu--light_ws2812,365,81,1,1,1,0,9,4428,0,0,27,1378,423,55,38,55,17
Cr4sh--ThinkPwn,460,54,1,1,1,0,0,784,0,0,3,500,114,2,9,10,1
crmulliner--adbi,634,290,1,1,1,0,13,128,0,0,16,1580,287,21,16,23,7
crosslife--OpenBird,399,259,1,1,1,0,5,319844,0,0,2497,612786,160452,4054,4441,5108,667
csujedihy--proximac,384,44,1,1,1,0,8,232,0,0,14,2410,244,15,21,27,6
ctfs--write-ups-2016,710,245,1,1,0,0,47,887656,0,0,1794,130481,20281,7175,2823,4669,1846
CTurt--PS4-SDK,744,93,1,1,1,0,4,724,0,0,73,6889,1453,125,86,121,35
cuber--ngx_http_google_filter_module,2136,590,1,1,1,0,46,104,0,0,12,1894,97,2,14,15,1
cundong--SmartAppUpdates,1773,684,1,1,1,1,9,3236,0,0,61,8740,1482,303,104,164,60
curl--curl,3820,1349,0,1,1,0,48,20388,0,0,754,151141,46750,259,2410,2482,72
Cyan4973--FiniteStateEntropy,510,42,1,1,1,0,1,672,0,0,36,9060,2855,20,42,49,7
Cyan4973--xxHash,1038,98,1,1,1,1,6,128,0,0,7,1874,451,2,9,10,1
damellis--attiny,368,148,1,1,1,0,19,40,0,0,3,168,65,8,5,8,3
damonkohler--sl4a,1103,423,1,1,0,0,298,242244,0,0,8327,2112900,536486,10143,13151,14853,1702
danginsburg--opengles3-book,393,261,1,1,1,0,28,15944,0,0,184,12714,4665,2699,551,1021,470
danielfrg--word2vec,785,259,1,1,0,0,5,1572,0,0,28,4880,1055,14,38,43,5
danielgtaylor--jpeg-archive,364,48,1,1,0,0,23,3100,0,0,69,5431,2154,48,88,100,12
danielwaterworth--Raphters,1265,109,1,1,1,0,5,104,0,0,11,281,156,2,16,17,1
daoluan--decode-memcached,449,153,1,1,1,0,2,1936,0,0,103,27490,4285,28,127,136,9
dariomanesku--cmftStudio,351,37,1,1,1,0,2,62996,0,0,165,333661,3858,71,207,232,25
darkk--redsocks,804,305,1,1,1,0,44,1144,0,12,49,7043,1126,29,89,100,11
darktable-org--darktable,991,321,1,0,0,0,16,115100,0,545,1071,349384,37338,565,1654,1792,138
darlinghq--darling,1196,86,1,1,1,0,47,95492,0,0,5945,885222,298889,5682,11599,12631,1032
darwin-on-arm--xnu,407,105,1,1,1,1,11,53304,0,0,3059,859639,326140,1013,3699,3970,271
daurnimator--lua.vm.js,581,67,1,1,1,1,11,2388,0,0,86,36997,3354,21,95,103,8
DaveDavenport--rofi,1050,73,1,1,1,1,23,2220,34,11,101,12162,3680,46,140,159,19
DaveGamble--cJSON,347,199,1,1,1,0,7,164,0,0,9,3222,458,2,16,17,1
davidfstr--rdiscount,763,66,1,1,1,0,5,852,93,0,70,6575,1004,26,135,145,10
davidmoreno--onion,1113,136,1,1,1,0,27,2312,0,0,256,25261,8164,150,301,352,51
deanmao--node-chimera,850,44,1,1,1,0,43,25936,0,0,1589,380319,95077,547,2329,2467,138
defuse--swatd,808,44,1,1,1,0,3,100,0,0,9,514,96,2,11,12,1
dequis--purple-facebook,629,51,1,1,1,0,38,148,0,0,8,323,32,8,26,30,4
devsisters--goquic,478,51,1,1,1,1,16,3872,0,0,198,29971,13258,85,285,306,21
DhavalKapil--icmptunnel,1833,126,1,1,1,1,5,64,0,0,11,558,125,0,11,11,0
digego--extempore,809,87,1,1,1,1,39,18044,0,0,159,84196,24204,229,560,618,58
dinhviethoa--libetpan,401,171,1,1,0,0,23,11916,0,7,483,108971,24283,214,524,582,58
djcb--mu,589,178,1,1,0,1,63,4848,0,0,185,32628,8522,338,349,418,69
dlundquist--sniproxy,784,163,1,1,1,0,34,600,0,0,68,7602,1446,15,93,100,7
DNSPod--dnspod-sr,992,247,1,1,1,0,14,888,0,0,33,7358,1185,8,40,44,4
docker--hyperkit,560,59,1,1,1,0,8,2108,5,0,142,34565,9534,61,147,162,15
dokan-dev--dokany,1314,168,1,1,1,0,40,2320,0,0,109,22471,4863,71,146,171,25
dollarshaveclub--ImageButter,367,17,1,1,1,0,3,1412,0,0,20,1957,1188,5,23,25,2
domoticz--domoticz,447,291,1,1,0,0,37,69508,0,0,1354,396395,108302,594,1990,2166,176
dorimanx--exfat-nofuse,444,237,1,1,1,0,12,424,0,0,23,8779,1319,0,25,25,0
douban--beansdb,642,193,1,1,1,0,7,1036,0,4,109,17083,1759,15,126,133,7
douglascrockford--DEC64,475,24,1,1,0,0,0,280,0,0,13,5080,638,0,15,15,0
douglascrockford--JSMin,521,116,1,1,0,0,2,20,0,0,,,,0,2,2,0
drh--lcc,553,151,1,1,1,1,23,5064,0,4,118,30969,1485,94,442,474,32
DrKLO--Telegram,5954,2766,1,0,0,0,329,77564,0,0,1961,635886,188456,1394,3841,4045,204
droe--sslsplit,677,142,1,1,0,0,34,5268,0,0,95,33471,5558,370,218,320,102
dtrace4linux--linux,736,163,1,1,1,0,73,7376,0,11,563,116769,38847,216,699,774,75
dvorka--hstr,489,37,1,1,0,0,39,528,0,3,71,3968,574,32,97,110,13
DynamoRIO--drmemory,587,69,1,1,1,0,830,9508,0,0,361,138946,31413,75,624,654,30
dynup--kpatch,424,93,1,1,1,0,26,700,56,2,50,8031,1555,39,96,111,15
EasyHook--EasyHook,398,114,1,1,1,1,62,3124,0,0,168,25686,7120,219,225,292,67
eclipse--mosquitto,458,166,1,1,0,0,110,2704,264,4,283,30032,3657,99,403,438,35
edenhill--kafkacat,473,57,1,1,1,0,9,200,0,0,15,2850,897,7,19,22,3
edenhill--librdkafka,758,401,1,1,1,0,80,3172,0,0,201,45075,15685,45,254,271,17
edent--BMW-OpenSource,520,66,1,1,1,0,0,1734968,0,0,55614,14357305,3193338,30664,70299,74450,4151
EionRobb--skype4pidgin,420,59,0,1,1,0,60,1800,0,0,40,12795,1676,41,92,107,15
ejoy--ejoy2d,1450,633,1,1,0,0,27,8712,0,2,173,71415,4718,115,200,233,33
ellson--graphviz,762,205,1,1,1,1,866,84500,0,539,1572,1131727,37593,735,3499,3723,224
ellzey--libevhtp,527,211,1,1,1,1,69,2272,0,0,94,47039,3185,24,114,124,10
elua--elua,446,202,1,1,0,0,20,39492,2,229,1308,368150,225051,665,1550,1672,122
emgram769--lighthouse,498,33,1,1,1,0,24,216,0,0,22,2685,802,14,24,29,5
emsec--ChameleonMini,371,82,1,1,1,0,24,24176,0,0,1207,109281,63785,1405,1480,1709,229
emweb--wt,406,157,1,0,0,0,28,32312,82,117,1404,370955,79744,732,2327,2514,187
endrazine--wcc,693,35,1,1,1,0,0,12180,0,492,475,76794,4996,124,566,598,32
EricssonResearch--openwebrtc,1130,441,1,1,1,1,196,2192,0,0,158,27930,4547,75,166,189,23
erikfrey--bashreduce,791,84,1,1,1,0,6,40,0,0,5,266,27,2,8,9,1
erincatto--Box2D,1280,298,0,1,1,0,28,9368,0,0,311,104862,17182,154,390,430,40
esnme--ultrajson,1643,156,1,1,1,0,36,888,0,0,13,7174,548,6,16,19,3
esnme--ultramysql,496,84,1,1,1,0,25,232,0,0,17,3587,1005,6,20,23,3
esp8266--esp8266-wiki,1049,236,1,1,1,0,34,114744,0,0,4,136,6,15,37,44,7
espruino--Espruino,883,274,1,1,1,0,120,105072,0,0,2107,588963,271622,1713,2271,2576,305
EtchedPixels--FUZIX,828,101,1,1,1,0,15,15936,0,0,1916,261853,44996,389,2332,2451,119
Ettercap--ettercap,731,218,1,1,1,1,64,12460,0,6,437,55836,19898,248,517,594,77
evanw--thinscript,566,14,1,1,1,1,7,1704,0,0,11,16882,7,6,32,35,3
examplecode--mproxy,526,230,1,1,1,0,13,152,0,0,3,613,16,0,6,6,0
EyalAr--lwip,1557,138,1,1,1,0,93,9148,0,0,237,107471,29151,64,271,292,21
EZLippi--Tinyhttpd,815,662,1,1,1,0,6,56,0,0,7,495,91,2,8,9,1
EZLippi--WebBench,377,400,1,1,1,0,3,100,0,0,5,501,77,2,11,12,1
F5OEO--rpitx,389,67,1,1,1,0,25,1064,0,0,33,3921,794,21,37,46,9
f9micro--f9-kernel,364,108,1,1,1,0,23,2600,0,0,273,32937,3571,150,340,386,46
fabiensanglard--chocolate_duke3D,357,68,1,1,1,0,16,3704,0,0,181,75894,11296,52,199,215,16
facebookarchive--flashcache,1389,365,0,1,1,0,28,724,0,4,34,10573,1722,30,59,70,11
facebook--fb-adb,851,81,1,1,1,0,13,1748,0,0,112,33648,3837,10,124,129,5
facebook--fishhook,1408,221,1,1,1,0,8,36,0,0,3,252,64,0,5,5,0
facebook--libphenom,1415,321,1,1,1,1,5,1688,0,0,123,24946,8784,56,129,150,21
facebookresearch--darkforestGo,1799,272,1,1,1,0,11,1464,0,0,113,17501,5012,45,123,139,16
facebook--transform,458,122,1,1,1,0,2,56,0,0,3,840,106,0,4,4,0
facebook--zstd,4316,327,1,1,1,1,32,3432,0,8,150,47560,11188,146,185,229,44
fancycode--MemoryModule,443,167,1,1,0,0,15,244,0,2,27,2163,216,14,34,40,6
fanglingsu--vimb,370,47,1,1,0,1,48,688,0,2,61,9571,2301,14,63,69,6
FascinatedBox--lily,882,36,1,1,1,1,24,2480,337,0,81,18120,4195,149,394,436,42
fastos--fastsocket,3273,649,1,1,1,0,7,532504,0,0,29071,9106570,2044719,11026,32819,34874,2055
FauxFaux--PuTTYTray,524,74,1,1,1,0,121,5772,0,33,265,99922,23799,25,335,346,11
fcambus--logswan,324,23,1,1,1,1,0,160,0,0,18,2047,160,14,25,31,6
fcitx--fcitx,378,104,1,1,1,0,59,12192,21,19,447,150152,14450,351,768,859,91
felixangell--mac,377,54,1,1,1,0,1,44,0,0,6,328,43,2,8,9,1
ffi--ffi,1274,188,0,1,1,0,49,5624,0,0,434,86002,22026,365,518,594,76
FFmpeg--FFmpeg,5442,2851,1,0,0,0,15,72096,0,102,3449,1021195,146750,263,6203,6290,87
FFTW--fftw3,696,214,1,1,1,0,22,4016,0,40,525,44488,11998,170,571,623,52
firehol--netdata,15483,1135,1,1,1,0,194,7480,0,0,273,63951,8777,88,384,417,33
flatpak--flatpak,464,57,1,1,1,1,116,3460,0,43,196,52493,5123,56,256,282,26
fnordware--AdobeWebM,372,52,1,1,1,0,16,4672,0,0,48,18710,1355,150,118,156,38
fogleman--Craft,4164,584,1,1,1,0,42,11244,0,0,155,176755,64769,97,191,217,26
fontforge--fontforge,1186,242,1,1,1,0,787,77612,0,933,953,717381,61855,828,2623,2785,162
fragglet--c-algorithms,646,205,1,1,1,1,4,620,25,4,70,7409,4519,8,79,83,4
FreeApophis--TrueCrypt,659,234,1,1,1,0,1,8092,0,0,404,95009,8677,79,441,470,29
freebsd--crochet,359,94,1,1,1,0,14,6020,0,0,91,5490,13776,559,242,379,137
freebsd--freebsd,2336,982,1,0,0,0,22,1167600,0,0,46823,15472026,3728461,35084,70411,77687,7276
freebsd--pkg,466,153,1,1,1,0,228,14116,0,0,457,247739,79595,211,716,774,58
FreeRADIUS--freeradius-server,456,414,1,1,0,0,53,4,0,0,,,,0,0,0,0
FreeRDP--FreeRDP,1509,879,1,1,1,0,687,24872,0,0,1779,328343,51428,1476,2154,2466,312
FreeRDP--Remmina,603,155,1,1,1,1,277,4560,0,0,139,24547,4546,208,268,321,53
frewsxcv--afl.rs,434,28,1,1,1,1,19,3176,0,0,97,10231,2486,400,218,294,76
FRiCKLE--ngx_cache_purge,538,112,0,1,0,0,28,108,0,0,3,1468,66,2,10,11,1
FRiCKLE--ngx_postgres,345,63,0,1,0,0,23,384,0,0,24,4049,743,4,42,44,2
FSX--misaka,324,55,1,1,0,1,7,904,0,0,68,8901,911,23,130,139,9
fuchsia-mirror--magenta,1837,245,1,0,1,0,4,31748,0,0,3677,372634,110222,3101,3779,4394,615
fukuchi--libqrencode,642,196,1,1,1,0,12,888,0,0,58,13705,1911,7,69,72,3
fulldecent--system-bus-radio,2877,259,1,1,1,0,4,72,0,0,9,509,12,6,11,14,3
gabriel--yajl-objc,668,114,1,1,1,1,22,1152,0,0,63,7043,1549,24,70,79,9
gali8--Tesseract-OCR-iOS,2447,589,1,1,1,0,34,239080,0,0,113,23985,10380,126,193,229,36
